Age,Gender,Income,Education,MaritalStatus,EmploymentStatus,CreditScore,LoanAmount,Debt,PreviousDefault,ResidenceType,Dependents,BankBalance,ExistingLoans,MonthlyExpenses,YearsEmployed,CreditHistoryYears,Approved
43,Male,168448.19,Bachelors,Divorced,Employed,850.0,1920889.97,1075140.11,1,Mortgaged,0,309048.71,2,77354.72,2.1,15.9,0
45,Male,514904.76,High School,Single,Employed,850.0,4693239.5,121130.13,1,Mortgaged,1,979977.19,0,147374.04,0.9,10.4,0
24,Female,121673.31,Bachelors,Single,Employed,850.0,1335435.77,1452399.64,0,Mortgaged,1,843291.93,2,39010.23,6.9,0.4,1
44,Female,407785.09,Masters,Married,Employed,850.0,2120807.93,0.0,0,Owned,0,2562421.02,0,176066.67,11.5,16.4,1
29,Male,254729.89,Masters,Married,Employed,850.0,1265703.58,0.0,0,With Parents,2,700827.93,0,175447.32,1.6,6.7,1
26,Male,46710.88,High School,Single,Unemployed,682.0,427520.51,2171215.92,1,Owned,1,292802.39,3,32906.14,0.0,3.0,1
50,Male,151470.97,Bachelors,Married,Employed,850.0,1917923.43,0.0,0,With Parents,1,84462.62,0,74352.73,3.4,3.1,0
54,Male,654080.12,Bachelors,Single,Employed,850.0,8988201.51,244299.18,0,Mortgaged,0,2503975.51,1,362951.26,4.5,4.4,0
66,Female,374898.95,Bachelors,Single,Employed,850.0,5137178.45,0.0,0,Owned,1,299958.99,0,249034.3,4.3,28.7,0
55,Female,352694.48,Masters,Divorced,Employed,850.0,3097445.47,259758.07,1,With Parents,1,1088369.03,1,107485.98,5.4,14.3,1
50,Male,129969.57,Bachelors,Married,Unemployed,850.0,1549141.41,0.0,0,Mortgaged,2,297555.53,0,55367.64,0.0,3.1,1
47,Male,244538.78,Bachelors,Single,Employed,850.0,2700948.86,1794370.87,0,Owned,1,125971.16,3,163991.42,4.5,6.6,0
34,Male,73054.6,Bachelors,Married,Student,850.0,186284.98,0.0,0,With Parents,1,295002.68,0,45565.82,0.0,5.7,1
25,Female,130079.28,Bachelors,Single,Employed,850.0,938496.62,221925.07,0,Rented,3,471790.12,1,52890.49,2.1,1.5,1
35,Female,,Bachelors,Married,Self-Employed,850.0,1221732.54,0.0,0,With Parents,2,678954.13,0,230960.25,1.9,9.4,1
59,Male,497154.36,Masters,Married,Employed,850.0,2532916.63,252060.34,0,Owned,1,316371.42,1,314373.98,4.2,7.3,1
61,Male,56884.23,Bachelors,Married,Employed,850.0,684166.33,809775.99,1,Mortgaged,1,639379.48,1,40818.35,5.4,26.2,1
27,Female,321821.22,Bachelors,Single,Self-Employed,850.0,4152765.44,0.0,0,Rented,1,818303.76,0,226545.64,10.2,4.3,0
21,Male,248363.84,High School,Single,Self-Employed,850.0,2986698.17,499597.85,1,Owned,0,859590.11,1,67208.02,9.1,0.0,0
51,Female,88940.45,Bachelors,Divorced,Student,809.0,772887.42,367547.15,1,With Parents,1,499620.39,1,36536.3,0.0,5.2,0
48,Female,282524.51,Other,Married,Employed,850.0,895346.09,0.0,0,Mortgaged,2,189098.06,0,84337.82,7.9,22.9,1
59,Male,265055.84,Bachelors,Married,Employed,850.0,3404492.37,0.0,0,Rented,3,1014110.58,0,172139.4,6.9,31.9,0
45,Female,194687.28,Masters,Divorced,Employed,850.0,1172978.18,1322361.75,0,Mortgaged,2,1014536.88,2,142360.09,3.6,19.3,1
54,Female,127654.2,PhD,Divorced,Unemployed,,1681611.81,174284.31,0,Mortgaged,1,89665.13,1,93843.83,0.0,13.7,0
57,Male,127313.99,High School,Single,Employed,850.0,580495.52,0.0,0,Rented,1,831107.96,0,55606.72,3.7,32.2,1
69,Male,160850.03,High School,Married,Employed,850.0,1483367.02,1212915.89,0,Mortgaged,1,248829.78,2,93649.47,6.3,22.2,0
28,Male,290783.08,Bachelors,Single,Employed,850.0,2028040.31,1074268.77,0,Rented,2,1576143.89,2,115263.11,0.5,2.8,1
26,Female,,PhD,Single,Employed,850.0,2441016.95,591025.54,0,With Parents,0,1229310.07,2,98385.12,3.9,4.0,1
37,Male,387046.48,High School,Divorced,Employed,850.0,3389194.95,0.0,0,Mortgaged,0,1444235.0,0,99870.73,3.8,8.0,1
57,Male,141170.27,High School,Married,Student,850.0,815325.96,0.0,0,Mortgaged,0,940.44,0,84311.24,0.0,31.7,0
26,Male,112915.17,Bachelors,Married,Self-Employed,850.0,1124226.66,532398.47,0,Mortgaged,1,267788.07,1,34722.11,1.0,2.7,1
29,Male,312977.44,Bachelors,Married,Employed,850.0,2913639.2,0.0,0,Owned,1,1640976.8,0,205610.49,4.2,5.7,1
57,Male,214967.85,Masters,Married,Employed,850.0,2393758.2,131705.19,0,Owned,0,976899.74,1,57230.52,4.1,8.4,1
60,Male,128061.69,High School,Single,Employed,850.0,1654293.11,0.0,0,Rented,1,49870.55,0,56925.23,4.6,16.3,0
62,Female,537849.47,Bachelors,Single,Employed,850.0,6146265.53,0.0,0,With Parents,1,2480108.38,0,292434.51,,22.8,0
39,Female,405755.6,PhD,Married,Retired,850.0,4173613.09,592996.69,0,Mortgaged,0,1921458.64,1,144140.9,2.2,13.2,0
49,Male,159551.82,High School,Divorced,Employed,850.0,1875310.8,0.0,0,With Parents,2,98261.51,0,113243.47,,18.1,0
62,Female,268865.8,High School,Married,Employed,850.0,2665909.63,337602.94,0,Owned,0,471153.92,1,136226.47,1.4,35.6,0
38,Female,197074.48,High School,Married,Employed,850.0,2390872.06,0.0,0,With Parents,1,795288.43,0,97541.16,9.2,14.3,0
54,Female,633800.43,PhD,Married,Employed,850.0,2307014.98,0.0,0,Mortgaged,0,1327702.72,0,428067.15,3.5,23.0,1
63,Male,547270.46,Bachelors,Married,Employed,850.0,2782211.37,0.0,0,Mortgaged,1,2823130.59,0,260028.14,6.2,35.5,1
33,Female,65859.79,Bachelors,Married,Unemployed,850.0,230596.75,187435.85,0,Rented,0,401558.84,1,46307.81,0.0,7.7,1
62,Male,203338.26,Masters,Married,Self-Employed,850.0,2364058.7,16205.77,1,Mortgaged,1,112347.17,0,128499.25,9.8,19.3,0
43,Male,476693.37,Bachelors,Single,Employed,850.0,1375518.24,718248.89,0,Rented,1,2154171.11,2,266645.31,8.6,7.0,1
27,Male,306161.69,Masters,Single,Self-Employed,850.0,2822499.68,0.0,0,Mortgaged,1,1258295.52,0,161221.12,5.0,3.1,0
28,Female,422153.99,High School,Married,Employed,850.0,4948863.99,0.0,0,With Parents,3,1852924.23,0,109808.28,6.7,5.0,0
22,Female,223970.69,Masters,Married,Self-Employed,850.0,795450.92,0.0,0,Rented,1,897990.31,0,96143.85,4.9,0.5,1
30,Female,281984.95,Masters,Married,Employed,850.0,2313376.95,418902.84,0,Rented,1,1730332.4,1,85422.19,10.7,5.2,1
26,Female,66279.69,Masters,Single,Unemployed,850.0,603290.43,0.0,0,Owned,1,315732.99,0,47835.51,0.0,3.1,1
51,Female,182155.78,Bachelors,Married,Self-Employed,850.0,1387098.0,910292.77,0,Owned,3,401118.05,4,58352.95,4.6,22.7,0
25,Male,374432.65,Bachelors,Married,Self-Employed,850.0,4543529.66,674807.58,1,Owned,2,1612274.34,1,135026.9,3.2,2.2,0
31,Female,269394.3,Bachelors,Married,Employed,850.0,3644554.33,741125.6,0,Mortgaged,1,232675.07,1,143449.18,10.4,6.0,0
48,Male,318803.44,High School,Single,Employed,850.0,1791534.96,0.0,0,With Parents,0,591995.09,0,154786.11,4.7,8.8,0
49,Male,226230.0,High School,Married,Employed,850.0,1484829.09,1755800.62,1,Mortgaged,1,1298580.03,4,103962.07,5.8,5.7,1
29,Male,144952.06,High School,Single,Retired,850.0,330106.83,213836.35,0,Owned,1,471805.95,1,41418.14,6.0,5.6,1
27,Female,278520.86,High School,Married,Self-Employed,850.0,1053622.62,0.0,0,Owned,3,631787.08,0,108400.51,7.0,3.3,1
38,Male,324617.39,High School,Married,Employed,850.0,1587329.25,401366.86,0,Rented,1,1961963.14,1,83444.69,10.2,10.0,1
62,Male,338336.91,Masters,Married,Retired,850.0,3024914.31,764525.09,0,Mortgaged,2,1162331.44,3,251980.35,4.0,27.8,1
64,Male,519296.11,Masters,Married,Employed,850.0,4821714.32,0.0,0,Owned,0,2404156.31,0,275762.19,9.2,10.9,0
57,Male,444268.23,Masters,Married,Self-Employed,850.0,5300754.96,0.0,0,Owned,2,1417601.01,0,312540.06,15.0,20.8,0
50,Male,403408.73,High School,Married,Employed,850.0,1698855.24,0.0,0,Owned,1,919124.68,0,142754.88,4.0,9.5,1
28,Female,247189.53,High School,Single,Self-Employed,850.0,2435129.68,950155.26,1,Rented,0,230148.65,2,159593.14,16.6,5.7,0
29,Male,137323.3,Bachelors,Single,Student,850.0,1445287.89,1349847.16,0,With Parents,1,562375.97,2,43823.59,0.0,4.1,1
42,Female,416639.83,Masters,Married,Employed,850.0,3029604.53,0.0,0,With Parents,2,1730659.06,0,258340.98,14.3,17.8,0
45,Female,322194.35,Bachelors,Widowed,Employed,850.0,1502858.61,0.0,0,Owned,1,948947.03,0,123823.05,5.3,4.3,1
43,Male,42694.94,High School,Married,Unemployed,838.0,539722.31,426155.52,0,Owned,1,500574.94,1,22677.43,0.0,13.2,1
21,Female,271041.84,Bachelors,Single,Employed,850.0,3034516.15,491601.16,0,Rented,2,1501540.12,2,182331.79,7.4,0.0,0
29,Female,332672.56,Bachelors,Divorced,Retired,850.0,1713625.13,0.0,0,Rented,2,800055.13,0,186065.54,2.7,4.3,0
22,Male,368690.4,Bachelors,Married,Employed,850.0,4601048.75,236891.32,0,Rented,1,1333556.62,1,188606.29,0.9,0.1,0
50,Male,971101.23,Bachelors,Single,Self-Employed,850.0,6055962.29,265744.24,0,Mortgaged,0,2425756.21,1,436792.92,2.6,13.9,0
30,Male,213061.43,Bachelors,Married,Employed,850.0,994489.12,0.0,0,Mortgaged,0,980724.86,0,58289.09,11.9,1.6,1
22,Female,233476.71,Bachelors,Single,Retired,850.0,733977.25,644485.26,0,Mortgaged,0,1039744.6,1,120147.14,19.4,0.7,1
65,Female,438567.31,High School,Widowed,Employed,850.0,3143341.54,1722146.28,0,With Parents,1,2103351.66,3,235544.95,9.6,16.9,1
32,Male,386175.72,Bachelors,Widowed,Employed,850.0,2151011.4,0.0,0,Owned,1,1661413.09,0,206102.07,8.8,2.6,1
42,Female,184926.05,High School,Married,Employed,850.0,1720837.01,626617.11,0,Rented,1,237689.01,1,101998.8,1.2,17.0,0
39,Female,640482.35,PhD,Married,Employed,850.0,1434592.37,0.0,0,Owned,0,1760732.35,0,223354.59,4.1,7.1,1
39,Female,702789.41,Masters,Divorced,Employed,850.0,2104989.15,985232.54,0,Rented,1,2161962.03,2,275600.15,4.1,11.4,1
62,Female,151264.93,High School,Married,Employed,850.0,1022413.43,0.0,0,Rented,0,489085.36,0,47562.9,12.2,21.7,1
26,Female,380457.73,High School,Single,Employed,850.0,2010424.09,208931.59,0,Owned,2,1203782.95,1,224879.52,2.8,1.7,1
23,Male,151690.49,High School,Divorced,Self-Employed,850.0,1677014.23,0.0,0,Mortgaged,1,966066.13,0,85057.14,,0.9,1
23,Female,35392.91,High School,Married,Unemployed,837.0,390383.06,647861.29,0,Rented,1,0.0,1,16021.24,0.0,1.1,1
44,Male,157713.85,Masters,Divorced,Employed,850.0,465575.45,408186.4,0,Mortgaged,1,36797.21,1,85041.11,2.7,18.4,1
67,Male,369257.58,Masters,Single,Employed,850.0,4929231.6,147744.22,1,Rented,0,1945541.98,0,193695.1,3.1,5.3,0
49,Female,101427.62,Bachelors,Married,Student,850.0,1256358.89,0.0,0,With Parents,0,593545.05,0,44844.85,0.0,9.5,0
33,Female,247140.58,Other,Single,Employed,850.0,2251846.46,391940.59,0,With Parents,2,355882.19,1,177457.27,13.7,6.6,0
62,Female,157836.44,Other,Married,Unemployed,850.0,2109686.0,746475.93,0,Mortgaged,0,556839.27,1,80106.82,0.0,7.6,1
67,Female,311637.86,Masters,Married,Self-Employed,850.0,3547142.37,0.0,0,With Parents,1,507232.6,0,190295.23,5.4,25.6,0
68,Male,396376.16,Masters,Single,Employed,850.0,2338583.18,0.0,0,Owned,0,593910.22,0,270387.16,8.2,7.5,1
53,Male,48856.72,High School,Divorced,Retired,850.0,467412.42,705696.67,0,With Parents,1,154741.16,1,12824.34,0.6,26.1,0
39,Female,216824.87,High School,Married,Employed,850.0,2327926.61,960792.11,0,Owned,1,1231025.88,2,148716.97,2.9,12.8,1
27,Female,75967.56,High School,Divorced,Student,850.0,301903.43,0.0,0,Rented,2,493696.03,0,21413.91,0.0,2.6,1
40,Female,302835.15,Bachelors,Divorced,Employed,850.0,3112155.17,539503.93,0,With Parents,1,522174.06,1,193147.8,4.8,4.8,0
44,Female,162147.16,High School,Married,Self-Employed,850.0,920183.2,378018.8,1,Owned,1,534994.01,0,62619.74,2.9,17.7,1
65,Female,249704.56,Bachelors,Single,Employed,850.0,3009812.03,314331.54,1,Mortgaged,0,1404457.02,0,186562.99,3.2,34.9,0
43,Male,211620.95,High School,Married,Retired,850.0,1483885.86,0.0,0,Rented,1,681847.46,0,146529.14,1.1,12.5,1
59,Male,473590.06,Bachelors,Single,Employed,850.0,1458103.41,2120852.14,1,With Parents,0,2141824.93,4,224784.91,9.0,18.7,1
52,Male,404121.32,Masters,Married,Employed,850.0,2545272.91,0.0,0,Owned,1,577911.33,0,134910.45,8.5,19.5,0
60,Female,191211.63,Bachelors,Married,Self-Employed,850.0,1093686.95,0.0,0,With Parents,0,0.0,0,109057.53,0.8,6.3,0
61,Male,397951.35,PhD,Single,Employed,850.0,3334812.31,0.0,0,Mortgaged,2,2163108.89,0,241948.37,4.8,17.3,1
32,Male,210784.09,Bachelors,Single,Employed,850.0,1698844.99,0.0,0,Owned,0,125675.02,0,97628.6,14.6,1.8,0
36,Female,109565.99,High School,Single,Employed,850.0,225476.25,139726.07,0,Rented,1,543847.61,1,82059.32,2.4,12.7,1
23,Male,384483.56,Bachelors,Divorced,Self-Employed,850.0,4143052.83,248199.73,0,Owned,0,2045485.57,1,186730.24,13.0,1.2,1
41,Female,701483.41,Bachelors,Single,Employed,850.0,9158195.93,399309.18,1,Rented,0,1901777.36,0,283983.71,3.2,16.1,0
43,Male,68738.46,Bachelors,Single,Student,850.0,509645.39,583225.04,0,Owned,1,172174.89,1,20447.43,0.0,17.5,0
54,Male,94008.24,High School,Married,Employed,850.0,859858.5,157641.37,0,With Parents,1,616119.05,1,65035.48,1.2,10.7,1
64,Female,260344.47,Masters,Married,Employed,850.0,3450266.19,405123.54,0,With Parents,2,495258.61,2,139747.94,16.4,38.5,0
21,Female,126455.18,PhD,Single,Employed,850.0,976173.2,0.0,0,Rented,1,156354.87,0,64109.35,1.1,0.0,0
34,Female,303145.77,Other,Divorced,Employed,850.0,2431224.2,1161216.06,0,With Parents,4,1666481.7,2,93959.39,10.2,3.4,1
34,Female,323735.51,High School,Married,Employed,850.0,3977652.04,395144.18,1,Rented,2,729773.05,0,232325.48,1.5,9.9,0
66,Female,111771.17,High School,Single,Self-Employed,850.0,635422.44,168863.18,0,Owned,1,703373.23,1,36533.49,1.4,39.5,1
25,Male,212719.16,Bachelors,Single,Employed,850.0,1635106.87,0.0,0,Mortgaged,1,302129.51,0,150704.14,2.7,2.4,0
33,Male,260500.01,Bachelors,Married,Employed,850.0,3496047.94,411475.49,0,Rented,3,951504.05,1,105339.88,12.1,3.9,0
23,Male,222511.34,High School,Married,Employed,850.0,2975133.02,0.0,0,With Parents,2,296324.35,0,122896.66,3.6,1.1,0
33,Male,225985.4,Bachelors,Divorced,Employed,850.0,508325.31,747051.82,0,Rented,1,555508.83,2,111574.15,14.0,10.5,1
62,Female,607790.24,Masters,Single,Employed,850.0,4057966.2,1485768.87,1,Rented,0,1812305.81,2,443397.36,7.7,9.9,1
44,Male,145739.3,High School,Divorced,Self-Employed,850.0,553673.31,146807.15,0,Mortgaged,1,230900.06,1,77713.11,,5.8,1
62,Male,204092.69,High School,Married,Employed,850.0,1835961.7,0.0,0,Mortgaged,0,691590.74,0,63118.04,9.1,23.2,0
50,Female,146618.55,High School,Single,Unemployed,850.0,1045206.73,270769.32,0,Rented,1,358438.59,1,58796.86,0.0,14.7,1
40,Female,407505.04,Other,Married,Self-Employed,850.0,5445501.17,392515.57,1,Owned,0,1469326.89,1,278329.46,3.7,7.6,0
55,Male,241495.48,High School,Single,Self-Employed,850.0,2980484.23,243388.92,0,Rented,0,849039.52,1,93766.97,3.4,20.1,1
53,Male,178765.18,High School,Single,Self-Employed,850.0,2112363.38,761660.37,1,Mortgaged,2,585450.55,1,108846.07,1.4,3.3,0
51,Male,346219.51,PhD,Married,Employed,850.0,1228799.63,0.0,0,Owned,0,1170246.95,0,150095.72,3.9,12.0,1
64,Male,297937.92,PhD,Single,Student,850.0,3484684.18,0.0,0,Rented,3,496006.75,0,214947.45,0.0,23.5,0
63,Male,551990.62,PhD,Single,Employed,850.0,2229704.17,386095.94,0,Rented,2,1510785.59,1,351402.52,2.3,24.5,1
65,Male,341425.82,Masters,Divorced,Employed,850.0,2135960.86,0.0,0,Rented,0,1634100.16,0,201471.37,4.8,8.2,1
56,Male,292672.43,Masters,Married,Self-Employed,850.0,1474375.34,0.0,0,Owned,1,925814.65,0,151288.8,2.7,13.8,1
29,Male,161722.06,High School,Single,Employed,850.0,1219729.47,1230202.35,0,Owned,1,411067.84,2,71728.09,10.2,4.3,0
64,Female,490772.53,Bachelors,Married,Self-Employed,850.0,3804198.83,0.0,0,Rented,3,2997970.9,0,225683.67,15.1,31.6,1
68,Female,994478.4,Bachelors,Single,Employed,850.0,8860279.48,755208.19,0,Owned,4,2910438.92,2,601245.57,0.7,33.6,0
64,Male,232409.62,High School,Married,Employed,850.0,753684.08,310278.46,0,Owned,1,1143709.63,1,162327.71,4.1,7.7,1
46,Female,430811.89,Masters,Married,Employed,850.0,5844607.6,0.0,0,Owned,2,652801.38,0,239674.1,1.8,2.5,0
37,Male,197527.57,High School,Divorced,Retired,850.0,2302568.99,641462.42,0,Rented,1,1034710.01,1,95212.08,12.3,3.6,0
58,Female,318247.37,High School,Married,Retired,850.0,4287360.81,738970.92,0,Rented,0,1175877.44,1,101626.23,5.1,6.2,0
68,Male,161403.58,High School,Married,Employed,850.0,1156679.68,451932.21,0,With Parents,2,499289.85,2,88045.0,1.9,12.1,1
28,Male,218025.7,Bachelors,Married,Employed,850.0,3003597.9,863060.95,1,Rented,1,1281064.84,1,148140.61,10.3,6.0,0
29,Female,250480.24,Bachelors,Married,Retired,850.0,2750963.89,339299.47,1,Rented,1,969616.02,1,85627.19,2.5,1.8,0
66,Female,471100.97,Bachelors,Married,Employed,850.0,4647769.81,434068.95,0,Rented,1,2057448.62,1,179339.12,13.9,5.8,1
62,Female,36568.3,High School,Single,Unemployed,787.0,341156.13,0.0,0,With Parents,0,575648.67,0,16211.22,0.0,28.0,1
36,Female,813869.89,PhD,Married,Self-Employed,850.0,10006976.47,203102.94,0,Mortgaged,2,4231035.23,1,458214.33,9.3,2.9,0
57,Female,358948.16,Bachelors,Married,Self-Employed,850.0,4824626.24,0.0,0,Rented,4,2385355.75,0,166087.17,14.5,7.3,0
51,Male,246139.98,Other,Married,Self-Employed,850.0,2028849.38,468748.81,1,Mortgaged,0,1700220.69,1,150480.11,5.5,20.7,1
61,Female,73826.31,High School,Divorced,Retired,850.0,475945.1,0.0,0,Owned,5,59582.72,0,50093.98,8.8,12.2,1
28,Male,111635.03,Masters,Married,Unemployed,850.0,475450.94,0.0,0,Owned,1,0.0,0,60606.55,0.0,0.8,1
61,Female,143909.0,Bachelors,Married,Retired,850.0,586849.15,775250.92,1,Rented,4,660787.94,1,91253.41,3.6,21.0,1
27,Male,226454.45,High School,Single,Employed,850.0,2779221.23,0.0,0,Mortgaged,1,700237.05,0,154984.83,4.6,2.1,0
47,Male,121648.76,Bachelors,Married,Retired,850.0,914581.17,0.0,0,Mortgaged,4,263141.0,0,66443.55,2.0,3.3,0
54,Male,298899.77,Other,Married,Employed,850.0,3432171.39,0.0,0,Mortgaged,2,658685.39,0,176521.34,8.1,17.5,0
51,Female,382524.17,High School,Married,Employed,850.0,4337814.74,187698.82,0,With Parents,0,909848.58,1,146603.95,4.8,16.2,0
26,Male,159545.36,High School,Married,Employed,850.0,1018266.77,3072833.33,0,Rented,1,312263.99,5,110406.35,5.5,1.9,0
22,Male,335149.22,Bachelors,Divorced,Self-Employed,850.0,3242268.28,618440.06,0,Rented,0,1468492.48,1,91264.49,8.0,0.8,1
47,Female,204090.51,High School,Single,Employed,850.0,2106115.22,605408.97,0,Rented,1,541731.73,1,91911.07,3.9,10.3,0
34,Male,676486.97,High School,Single,Employed,850.0,6329684.59,403999.23,0,Rented,3,1375435.26,1,242386.02,14.4,4.6,0
58,Male,184772.37,Masters,Married,Employed,850.0,1957644.37,0.0,0,Owned,1,138164.09,0,69031.7,5.5,33.0,0
56,Female,666462.34,Bachelors,Single,Employed,850.0,3590046.31,0.0,0,With Parents,0,2618149.21,0,453421.1,8.5,26.7,1
65,Male,722397.39,Bachelors,Divorced,Employed,850.0,6114629.98,1211014.29,0,With Parents,4,4101189.03,2,439679.9,0.5,33.9,1
45,Female,220067.29,High School,Married,Employed,850.0,2649570.1,0.0,0,With Parents,0,1151949.78,0,130395.51,3.7,14.8,0
46,Male,171172.89,Bachelors,Married,Employed,850.0,1183556.82,0.0,0,Owned,3,117318.89,0,82557.43,4.3,11.8,0
45,Male,52176.55,Bachelors,Single,Unemployed,850.0,595453.04,0.0,0,Mortgaged,0,107679.63,0,32870.93,0.0,21.5,0
49,Male,622375.36,Bachelors,Single,Employed,850.0,5794479.23,0.0,0,Rented,2,1572484.55,0,391614.49,14.9,7.4,0
42,Male,158298.07,Bachelors,Single,Self-Employed,850.0,1881846.03,0.0,0,Rented,0,713627.32,0,93937.98,3.1,4.2,1
41,Female,116316.62,Bachelors,Married,Student,850.0,514954.66,616454.45,0,Mortgaged,0,441875.7,1,82547.42,0.0,9.5,1
54,Male,365958.69,Bachelors,Married,Self-Employed,850.0,4142252.23,922060.09,0,Rented,1,,2,149863.25,3.2,4.7,0
47,Female,174501.32,High School,Single,Self-Employed,850.0,1601535.12,256719.29,1,Rented,0,596553.8,0,58227.53,5.3,12.2,0
52,Male,55460.62,Masters,Married,Unemployed,828.0,574623.74,343430.52,0,With Parents,4,0.0,1,24979.21,0.0,13.2,0
62,Male,313097.45,Bachelors,Single,Retired,850.0,2313922.25,264508.38,0,Owned,2,541915.42,1,117724.95,2.7,10.9,0
54,Female,462054.89,Bachelors,Single,Employed,850.0,6383637.76,581108.83,0,Owned,0,634235.38,1,335960.15,8.2,6.8,0
29,Male,548784.53,Bachelors,Married,Employed,850.0,2058777.8,0.0,0,Rented,2,2683223.26,0,333613.5,10.2,1.4,1
46,Male,170079.67,Other,Single,Self-Employed,850.0,994777.68,2095825.05,0,Owned,0,484769.28,3,124279.57,6.4,18.1,1
44,Female,210234.86,Masters,Married,Employed,850.0,2901993.85,0.0,0,With Parents,1,1254574.24,0,136070.88,5.6,8.9,0
55,Female,,Bachelors,Divorced,Self-Employed,850.0,985062.96,471560.06,0,Owned,1,55938.23,2,50054.48,5.8,12.8,0
66,Male,382077.28,Masters,Divorced,Employed,850.0,5327147.61,374707.06,0,Owned,1,1774000.81,1,204714.98,6.8,25.3,0
32,Male,121451.61,Bachelors,Single,Employed,850.0,1023748.51,156342.47,1,Rented,0,126375.73,0,86750.6,2.0,9.4,0
25,Male,407379.41,Bachelors,Married,Employed,850.0,3850427.91,654329.69,0,Owned,4,1025892.78,1,279059.88,2.6,3.0,0
64,Female,689637.43,High School,Widowed,Employed,850.0,8760582.27,0.0,0,Rented,1,1468965.19,0,291381.39,5.1,7.3,0
61,Female,200000.96,High School,Widowed,Employed,850.0,2310876.53,506941.45,0,Rented,0,459880.44,1,53069.01,3.6,30.4,0
65,Male,290240.19,Masters,Divorced,Employed,850.0,2972751.27,69073.25,1,Mortgaged,0,124028.82,0,201878.52,1.3,38.9,0
68,Female,538857.1,Bachelors,Single,Employed,850.0,4393573.85,129914.96,0,Mortgaged,0,2699297.36,1,254370.07,5.5,29.3,1
69,Female,306781.83,High School,Married,Employed,850.0,2358463.61,0.0,0,Rented,1,980519.61,0,96985.09,8.7,8.0,1
51,Female,910337.88,Masters,Single,Employed,850.0,11281125.81,364486.78,0,Rented,1,4441521.92,1,440395.06,2.4,11.6,0
25,Male,224599.43,High School,Married,Employed,850.0,2713104.61,0.0,0,With Parents,0,1240571.78,0,99725.7,2.1,1.9,0
49,Female,210655.52,High School,Divorced,Employed,850.0,1967016.73,481412.45,1,Mortgaged,3,342675.58,1,67729.18,,6.7,0
27,Male,952695.86,Masters,Single,Employed,850.0,9648215.87,0.0,0,Mortgaged,1,4378004.08,0,604782.36,6.5,1.2,0
64,Male,408511.71,Bachelors,Married,Retired,850.0,4177287.6,0.0,0,With Parents,2,2251530.57,0,130820.54,2.6,27.2,0
31,Female,123991.04,High School,Single,Employed,850.0,638134.18,1390408.33,0,Owned,3,0.0,2,46751.65,4.3,3.9,1
67,Male,98338.3,High School,Married,Unemployed,850.0,822336.77,180500.27,0,With Parents,0,377804.27,1,58200.22,0.0,38.5,1
36,Male,128208.27,High School,Married,Self-Employed,850.0,1196741.65,1303738.83,1,Owned,0,700132.16,2,51614.54,5.0,11.5,1
28,Male,70556.53,Masters,Widowed,Student,850.0,737983.16,0.0,0,Owned,0,199166.26,0,34082.41,0.0,3.0,0
36,Female,238052.88,Masters,Divorced,Employed,850.0,3323845.07,277866.83,0,Mortgaged,1,1472627.61,1,70458.41,7.7,9.8,0
